"global_line_item_id","order_id","order_created_at","website","customer_id","NA","NA","total_price","currency","total_price_after_currency","new"
"11323986055","6033948615","2017-09","A","299571",NA,NA,18,34.6,622.8,"new"
"11324045255","6033979143","2017-09","A","299576",NA,NA,27,34.6,934.2,"new"
"11324119431","6034024583","2017-09","A","299579",NA,NA,100,34.6,3460,"new"
"11324213063","6034080583","2017-09","A","299583",NA,NA,51,34.6,1764.6,"new"
"11324251655","6034102791","2017-09","A","299584",NA,NA,99,34.6,3425.4,"new"
"11324327623","6034145863","2017-09","A","299588",NA,NA,27,34.6,934.2,"new"
"11324338631","6034150855","2017-09","A","177881",NA,NA,41,34.6,1418.6,"new"
"11324421703","6034194183","2017-09","A","299590",NA,NA,87,34.6,3010.2,"new"
"11324423879","6034195335","2017-09","A","299591",NA,NA,75,34.6,2595,"new"
"11324438023","6034203143","2017-09","A","4128",NA,NA,36,34.6,1245.6,"new"
"11324456967","6034212679","2017-09","A","299594",NA,NA,98,34.6,3390.8,"new"
"11324733447","6034371335","2017-09","A","3130",NA,NA,86,34.6,2975.6,"new"
"11325008263","6034531911","2017-09","A","237233",NA,NA,56,34.6,1937.6,"new"
"11325154183","6034617543","2017-09","A","299608",NA,NA,96,34.6,3321.6,"new"
"11325774023","6034983687","2017-09","A","109557",NA,NA,25,34.6,865,"new"
"11326672455","6035498759","2017-09","A","299642",NA,NA,13,34.6,449.8,"new"
"11327422151","6035904263","2017-09","A","299677",NA,NA,62,34.6,2145.2,"new"
"11327774535","6036099015","2017-09","A","299706",NA,NA,66,34.6,2283.6,"new"
"11327941319","6036203143","2017-09","A","299719",NA,NA,93,34.6,3217.8,"new"
"11328030343","6036254023","2017-09","A","152939",NA,NA,69,34.6,2387.4,"new"
"11328078791","6036284807","2017-09","A","225869",NA,NA,70,34.6,2422,"new"
"11328086727","6036288135","2017-09","A","299730",NA,NA,36,34.6,1245.6,"new"
"11328267527","6036385607","2017-09","A","299743",NA,NA,14,34.6,484.4,"new"
"11328290823","6036397767","2017-09","A","299746",NA,NA,51,34.6,1764.6,"new"
"11328295559","6036399687","2017-09","A","299748",NA,NA,67,34.6,2318.2,"new"
"11328312327","6036407303","2017-09","A","296497",NA,NA,98,34.6,3390.8,"new"
"11328497735","6036516359","2017-09","A","299760",NA,NA,45,34.6,1557,"new"
"11328600071","6036576711","2017-09","A","299770",NA,NA,30,34.6,1038,"new"
"11328635975","6036596743","2017-09","A","299772",NA,NA,90,34.6,3114,"new"
"11328650055","6036604295","2017-09","A","299775",NA,NA,36,34.6,1245.6,"new"
"11328677831","6036619911","2017-09","A","299778",NA,NA,33,34.6,1141.8,"new"
"11328709127","6036638023","2017-09","A","299779",NA,NA,75,34.6,2595,"new"
"11328785735","6036681671","2017-09","A","299782",NA,NA,65,34.6,2249,"new"
"11328985415","6036795527","2017-09","A","162501",NA,NA,27,34.6,934.2,"new"
"11329112903","6036870855","2017-09","A","299819",NA,NA,96,34.6,3321.6,"new"
"11329190279","6036910407","2017-09","A","299825",NA,NA,14,34.6,484.4,"new"
"11329531783","6037090439","2017-09","A","299843",NA,NA,21,34.6,726.6,"new"
"11329559431","6037104583","2017-09","A","299845",NA,NA,93,34.6,3217.8,"new"
"11330019655","6037340423","2017-09","A","293577",NA,NA,86,34.6,2975.6,"new"
"11330073799","6037370311","2017-09","A","61922",NA,NA,78,34.6,2698.8,"new"
"11330117895","6037392903","2017-09","A","299876",NA,NA,48,34.6,1660.8,"new"
"11330325895","6037506887","2017-09","A","299888",NA,NA,77,34.6,2664.2,"new"
"11330498759","6037602055","2017-09","A","299894",NA,NA,36,34.6,1245.6,"new"
"11330604295","6037663943","2017-09","A","299896",NA,NA,12,34.6,415.2,"new"
"11330612423","6037668039","2017-09","A","297497",NA,NA,70,34.6,2422,"new"
"11330626311","6037674631","2017-09","A","299899",NA,NA,27,34.6,934.2,"new"
"11330707015","6037715783","2017-09","A","299903",NA,NA,40,34.6,1384,"new"
"11330765191","6037748487","2017-09","A","296279",NA,NA,39,34.6,1349.4,"new"
"11330866951","6037804807","2017-09","A","177877",NA,NA,32,34.6,1107.2,"new"
"11330912775","6037830087","2017-09","A","114210",NA,NA,89,34.6,3079.4,"new"
"11330931143","6037841671","2017-09","A","299909",NA,NA,74,34.6,2560.4,"new"
"11330935495","6037844039","2017-09","A","299910",NA,NA,95,34.6,3287,"new"
"11331001415","6037878599","2017-09","A","299912",NA,NA,92,34.6,3183.2,"new"
"11331006151","6037881031","2017-09","A","207749",NA,NA,44,34.6,1522.4,"new"
"11331009287","6037882567","2017-09","A","299913",NA,NA,41,34.6,1418.6,"new"
"11331139079","6037954695","2017-09","A","299919",NA,NA,78,34.6,2698.8,"new"
"11331158279","6037965127","2017-09","A","299921",NA,NA,90,34.6,3114,"new"
"11331184903","6037978951","2017-09","A","299923",NA,NA,15,34.6,519,"new"
"11331233799","6038004167","2017-09","A","299925",NA,NA,62,34.6,2145.2,"new"
"11331263367","6038020487","2017-09","A","299926",NA,NA,31,34.6,1072.6,"new"
"11331281223","6038031495","2017-09","A","299927",NA,NA,95,34.6,3287,"new"
"11331311111","6038047943","2017-09","A","299928",NA,NA,85,34.6,2941,"new"
"11331326471","6038057159","2017-09","A","299930",NA,NA,21,34.6,726.6,"new"
"11331330759","6038059783","2017-09","A","299931",NA,NA,56,34.6,1937.6,"new"
"11331388807","6038092551","2017-09","A","184540",NA,NA,32,34.6,1107.2,"new"
"11331392519","6038095303","2017-09","A","299934",NA,NA,93,34.6,3217.8,"new"
"11331404551","6038102279","2017-09","A","299936",NA,NA,71,34.6,2456.6,"new"
"11331436487","6038119687","2017-09","A","299938",NA,NA,71,34.6,2456.6,"new"
"11331454343","6038127687","2017-09","A","299939",NA,NA,20,34.6,692,"new"
"11331476423","6038139143","2017-09","A","299941",NA,NA,12,34.6,415.2,"new"
"11331527815","6038168199","2017-09","A","299945",NA,NA,90,34.6,3114,"new"
"11331762055","6038301127","2017-09","A","299949",NA,NA,84,34.6,2906.4,"new"
"11331799239","6038326215","2017-09","A","299951",NA,NA,67,34.6,2318.2,"new"
"11331835079","6038347527","2017-09","A","299952",NA,NA,39,34.6,1349.4,"new"
"11331951943","6038413063","2017-09","A","299957",NA,NA,95,34.6,3287,"new"
"11331986759","6038433735","2017-09","A","299958",NA,NA,23,34.6,795.8,"new"
"11332006279","6038442951","2017-09","A","299959",NA,NA,54,34.6,1868.4,"new"
"11332026823","6038455687","2017-09","A","299961",NA,NA,94,34.6,3252.4,"new"
"11332193351","6038551047","2017-09","A","299964",NA,NA,76,34.6,2629.6,"new"
"11332268807","6038593287","2017-09","A","299965",NA,NA,51,34.6,1764.6,"new"
"11332355015","6038642951","2017-09","A","299967",NA,NA,79,34.6,2733.4,"new"
"11332389191","6038663367","2017-09","A","299969",NA,NA,63,34.6,2179.8,"new"
"11332527623","6038742407","2017-09","A","299972",NA,NA,17,34.6,588.2,"new"
"11332719175","6038850375","2017-09","A","299975",NA,NA,18,34.6,622.8,"new"
"11333680455","6039382983","2017-09","A","300021",NA,NA,17,34.6,588.2,"new"
"11333799239","6039451911","2017-09","A","300029",NA,NA,55,34.6,1903,"new"
"11334054855","6039597063","2017-09","A","289645",NA,NA,23,34.6,795.8,"new"
"11334418375","6039812935","2017-09","A","300089",NA,NA,25,34.6,865,"new"
"11334421319","6039814663","2017-09","A","300090",NA,NA,44,34.6,1522.4,"new"
"11334438471","6039824327","2017-09","A","300091",NA,NA,36,34.6,1245.6,"new"
"11334491271","6039853703","2017-09","A","300100",NA,NA,18,34.6,622.8,"new"
"11334495303","6039855943","2017-09","A","300102",NA,NA,29,34.6,1003.4,"new"
"11334502983","6039859015","2017-09","A","300104",NA,NA,90,34.6,3114,"new"
"11334594055","6039908871","2017-09","A","300116",NA,NA,44,34.6,1522.4,"new"
"11334692103","6039961095","2017-09","A","300119",NA,NA,62,34.6,2145.2,"new"
"11334775047","6040005959","2017-09","A","215815",NA,NA,85,34.6,2941,"new"
"11334816327","6040028231","2017-09","A","300129",NA,NA,79,34.6,2733.4,"new"
"11334950343","6040104775","2017-09","A","290144",NA,NA,34,34.6,1176.4,"new"
"11334987463","6040125063","2017-09","A","300144",NA,NA,24,34.6,830.4,"new"
"11334997063","6040130887","2017-09","A","300146",NA,NA,12,34.6,415.2,"new"
"11335202567","6040248391","2017-09","A","300160",NA,NA,10,34.6,346,"new"
"11335209735","6040252551","2017-09","A","300161",NA,NA,44,34.6,1522.4,"new"
"11335300871","6040300039","2017-09","A","300174",NA,NA,99,34.6,3425.4,"new"
"11335352967","6040329415","2017-09","A","300176",NA,NA,52,34.6,1799.2,"new"
"11335372039","6040340999","2017-09","A","300177",NA,NA,15,34.6,519,"new"
"11335420103","6040365639","2017-09","A","118578",NA,NA,97,34.6,3356.2,"new"
"11335478087","6040393735","2017-09","A","300180",NA,NA,40,34.6,1384,"new"
"11335844039","6040587591","2017-09","A","300192",NA,NA,36,34.6,1245.6,"new"
"11335849159","6040590791","2017-09","A","300193",NA,NA,71,34.6,2456.6,"new"
"11336021831","6040687687","2017-09","A","297422",NA,NA,61,34.6,2110.6,"new"
"11336068615","6040710151","2017-09","A","300204",NA,NA,67,34.6,2318.2,"new"
"11336072775","6040712839","2017-09","A","300206",NA,NA,54,34.6,1868.4,"new"
"11336078087","6040715847","2017-09","A","300207",NA,NA,59,34.6,2041.4,"new"
"11336081799","6040717191","2017-09","A","300208",NA,NA,45,34.6,1557,"new"
"11336153479","6040754247","2017-09","A","300211",NA,NA,89,34.6,3079.4,"new"
"11336288647","6040829959","2017-09","A","297388",NA,NA,83,34.6,2871.8,"new"
"11336388359","6040887175","2017-09","A","300230",NA,NA,11,34.6,380.6,"new"
"11336430023","6040907527","2017-09","A","300233",NA,NA,95,34.6,3287,"new"
"11336461767","6040925383","2017-09","A","300237",NA,NA,98,34.6,3390.8,"new"
"11336488839","6040938951","2017-09","A","300239",NA,NA,48,34.6,1660.8,"new"
"11336529735","6040961735","2017-09","A","300241",NA,NA,74,34.6,2560.4,"new"
"11336587271","6040992711","2017-09","A","300246",NA,NA,68,34.6,2352.8,"new"
"11336696903","6041054279","2017-09","A","300250",NA,NA,25,34.6,865,"new"
"11336706759","6041059847","2017-09","A","300251",NA,NA,100,34.6,3460,"new"
"11336738183","6041078727","2017-09","A","300253",NA,NA,21,34.6,726.6,"new"
"11336977095","6041239175","2017-09","A","300261",NA,NA,90,34.6,3114,"new"
"11336990087","6041248199","2017-09","A","300262",NA,NA,83,34.6,2871.8,"new"
"11337097223","6041317575","2017-09","A","300268",NA,NA,87,34.6,3010.2,"new"
"11337173127","6041366599","2017-09","A","291438",NA,NA,35,34.6,1211,"new"
"11337174663","6041367623","2017-09","A","300269",NA,NA,30,34.6,1038,"new"
"11337235463","6041405383","2017-09","A","4970",NA,NA,12,34.6,415.2,"new"
"11337285127","6041433351","2017-09","A","300273",NA,NA,46,34.6,1591.6,"new"
"11337315591","6041452423","2017-09","A","300274",NA,NA,58,34.6,2006.8,"new"
"11337353223","6041477319","2017-09","A","300276",NA,NA,24,34.6,830.4,"new"
"11337383751","6041495495","2017-09","A","300277",NA,NA,54,34.6,1868.4,"new"
"11337501511","6041565575","2017-09","A","300281",NA,NA,27,34.6,934.2,"new"
"11337545863","6041589319","2017-09","A","300282",NA,NA,55,34.6,1903,"new"
"11337645703","6041649607","2017-09","A","300284",NA,NA,30,34.6,1038,"new"
"11337740679","6041709575","2017-09","A","3267",NA,NA,42,34.6,1453.2,"new"
"11337860743","6041783623","2017-09","A","300289",NA,NA,39,34.6,1349.4,"new"
"11337871303","6041790151","2017-09","A","229203",NA,NA,62,34.6,2145.2,"new"
"11337935687","6041832391","2017-09","A","300293",NA,NA,31,34.6,1072.6,"new"
"11337964743","6041849479","2017-09","A","228630",NA,NA,61,34.6,2110.6,"new"
"11337968455","6041851847","2017-09","A","300295",NA,NA,40,34.6,1384,"new"
"11338103687","6041925447","2017-09","A","300301",NA,NA,38,34.6,1314.8,"new"
"11338239431","6041999751","2017-09","A","300306",NA,NA,56,34.6,1937.6,"new"
"11338252935","6042006727","2017-09","A","300307",NA,NA,85,34.6,2941,"new"
"11338355591","6042063495","2017-09","A","300315",NA,NA,12,34.6,415.2,"new"
"11338438087","6042105799","2017-09","A","300319",NA,NA,78,34.6,2698.8,"new"
"11338514567","6042149383","2017-09","A","300320",NA,NA,61,34.6,2110.6,"new"
"11338562887","6042177031","2017-09","A","300321",NA,NA,28,34.6,968.8,"new"
"11338582151","6042187207","2017-09","A","300324",NA,NA,43,34.6,1487.8,"new"
"11338604871","6042198343","2017-09","A","300325",NA,NA,23,34.6,795.8,"new"
"11338615815","6042204871","2017-09","A","300326",NA,NA,70,34.6,2422,"new"
"11338697159","6042252359","2017-09","A","300329",NA,NA,36,34.6,1245.6,"new"
"11339040135","6042443399","2017-09","A","300337",NA,NA,100,34.6,3460,"new"
"11340012231","6042984391","2017-09","A","300370",NA,NA,76,34.6,2629.6,"new"
"11340589959","6043316679","2017-09","A","300413",NA,NA,96,34.6,3321.6,"new"
"11340610503","6043327751","2017-09","A","300415",NA,NA,26,34.6,899.6,"new"
"11340767623","6043420679","2017-09","A","300435",NA,NA,96,34.6,3321.6,"new"
"11340775047","6043425287","2017-09","A","300437",NA,NA,21,34.6,726.6,"new"
"11340857287","6043475207","2017-09","A","300447",NA,NA,50,34.6,1730,"new"
"11340869831","6043483783","2017-09","A","300450",NA,NA,78,34.6,2698.8,"new"
"11340927303","6043515591","2017-09","A","300456",NA,NA,95,34.6,3287,"new"
"11341003335","6043557767","2017-09","A","300467",NA,NA,82,34.6,2837.2,"new"
"11341073799","6043594119","2017-09","A","300474",NA,NA,95,34.6,3287,"new"
"11341090311","6043601799","2017-09","A","210153",NA,NA,82,34.6,2837.2,"new"
"11341114311","6043616391","2017-09","A","300477",NA,NA,50,34.6,1730,"new"
"11341356743","6043748423","2017-09","A","300496",NA,NA,55,34.6,1903,"new"
"11341364167","6043752839","2017-09","A","300497",NA,NA,25,34.6,865,"new"
"11341484295","6043821831","2017-09","A","300510",NA,NA,85,34.6,2941,"new"
"11341497159","6043829703","2017-09","A","300512",NA,NA,65,34.6,2249,"new"
"11341500231","6043831431","2017-09","A","300513",NA,NA,48,34.6,1660.8,"new"
"11341597831","6043888135","2017-09","A","300518",NA,NA,73,34.6,2525.8,"new"
"11341797255","6044000007","2017-09","A","300529",NA,NA,77,34.6,2664.2,"new"
"11341803015","6044002759","2017-09","A","278350",NA,NA,45,34.6,1557,"new"
"11341810119","6044005895","2017-09","A","300530",NA,NA,89,34.6,3079.4,"new"
"11341836295","6044021383","2017-09","A","300534",NA,NA,94,34.6,3252.4,"new"
"11342006407","6044115079","2017-09","A","300545",NA,NA,41,34.6,1418.6,"new"
"11342085511","6044156679","2017-09","A","300549",NA,NA,94,34.6,3252.4,"new"
"11342187719","6044210311","2017-09","A","300554",NA,NA,82,34.6,2837.2,"new"
"11342420935","6044337607","2017-09","A","300562",NA,NA,85,34.6,2941,"new"
"11342623687","6044444551","2017-09","A","300567",NA,NA,75,34.6,2595,"new"
"11342942407","6044618823","2017-09","A","300581",NA,NA,41,34.6,1418.6,"new"
"11343146951","6044734919","2017-09","A","300586",NA,NA,29,34.6,1003.4,"new"
"11343305415","6044826631","2017-09","A","300594",NA,NA,69,34.6,2387.4,"new"
"11343407495","6044885063","2017-09","A","300602",NA,NA,97,34.6,3356.2,"new"
"11343410119","6044887047","2017-09","A","300605",NA,NA,41,34.6,1418.6,"new"
"11343490247","6044932167","2017-09","A","300608",NA,NA,97,34.6,3356.2,"new"
"11343543111","6044964359","2017-09","A","300609",NA,NA,96,34.6,3321.6,"new"
"11343577287","6044984327","2017-09","A","300611",NA,NA,33,34.6,1141.8,"new"
"11343693063","6045048391","2017-09","A","300619",NA,NA,64,34.6,2214.4,"new"
"11343723783","6045065031","2017-09","A","300620",NA,NA,13,34.6,449.8,"new"
"11343759879","6045084487","2017-09","A","300621",NA,NA,62,34.6,2145.2,"new"
"11344095943","6045268167","2017-09","A","150498",NA,NA,55,34.6,1903,"new"
"11344104455","6045273415","2017-09","A","300634",NA,NA,60,34.6,2076,"new"
"11344124359","6045283591","2017-09","A","300635",NA,NA,11,34.6,380.6,"new"
"11344216391","6045332167","2017-09","A","300637",NA,NA,23,34.6,795.8,"new"
"11344304391","6045380295","2017-09","A","300642",NA,NA,72,34.6,2491.2,"new"
"11344332743","6045395847","2017-09","A","300643",NA,NA,14,34.6,484.4,"new"
"11344392967","6045427911","2017-09","A","300645",NA,NA,86,34.6,2975.6,"new"
"11344539335","6045511239","2017-09","A","300647",NA,NA,91,34.6,3148.6,"new"
"11344562631","6045523655","2017-09","A","300648",NA,NA,76,34.6,2629.6,"new"
"11344613959","6045551623","2017-09","A","300650",NA,NA,11,34.6,380.6,"new"
"11344737799","6045620103","2017-09","A","300655",NA,NA,83,34.6,2871.8,"new"
"11344776519","6045643271","2017-09","A","300657",NA,NA,47,34.6,1626.2,"new"
"11345044103","6045795207","2017-09","A","300661",NA,NA,10,34.6,346,"new"
"11345239047","6045897671","2017-09","A","300669",NA,NA,24,34.6,830.4,"new"
"11345522759","6046045511","2017-09","A","300673",NA,NA,77,34.6,2664.2,"new"
"11346588487","6046639943","2017-09","A","61620",NA,NA,47,34.6,1626.2,"new"
"11346678727","6046692103","2017-09","A","300738",NA,NA,77,34.6,2664.2,"new"
"11346758471","6046742215","2017-09","A","182798",NA,NA,100,34.6,3460,"new"
"11346768327","6046747847","2017-09","A","297486",NA,NA,66,34.6,2283.6,"new"
"11346829319","6046784135","2017-09","A","300759",NA,NA,19,34.6,657.4,"new"
"11346893511","6046823623","2017-09","A","300765",NA,NA,58,34.6,2006.8,"new"
"11346929223","6046845639","2017-09","A","300768",NA,NA,53,34.6,1833.8,"new"
"11346997511","6046887687","2017-09","A","300776",NA,NA,67,34.6,2318.2,"new"
"11347010823","6046894535","2017-09","A","300777",NA,NA,76,34.6,2629.6,"new"
"11347094087","6046944519","2017-09","A","300783",NA,NA,28,34.6,968.8,"new"
"11347105607","6046951559","2017-09","A","300788",NA,NA,29,34.6,1003.4,"new"
"11347216583","6047012551","2017-09","A","300795",NA,NA,25,34.6,865,"new"
"11347303431","6047062279","2017-09","A","300802",NA,NA,63,34.6,2179.8,"new"
"11347417159","6047123783","2017-09","A","293652",NA,NA,26,34.6,899.6,"new"
"11347480071","6047160135","2017-09","A","300816",NA,NA,19,34.6,657.4,"new"
"11347629511","6047245127","2017-09","A","300824",NA,NA,39,34.6,1349.4,"new"
"11347707911","6047289095","2017-09","A","300828",NA,NA,92,34.6,3183.2,"new"
"11347734279","6047301511","2017-09","A","300831",NA,NA,58,34.6,2006.8,"new"
"11347816263","6047344583","2017-09","A","300835",NA,NA,95,34.6,3287,"new"
"11347818887","6047345415","2017-09","A","300836",NA,NA,94,34.6,3252.4,"new"
"11348005639","6047451591","2017-09","A","300853",NA,NA,85,34.6,2941,"new"
"11348086791","6047494919","2017-09","A","300858",NA,NA,36,34.6,1245.6,"new"
"11348249223","6047579143","2017-09","A","300864",NA,NA,11,34.6,380.6,"new"
"11348492423","6047706631","2017-09","A","4008",NA,NA,99,34.6,3425.4,"new"
"11348495239","6047707655","2017-09","A","300880",NA,NA,50,34.6,1730,"new"
"11348601927","6047770311","2017-09","A","300884",NA,NA,49,34.6,1695.4,"new"
"11348677127","6047809479","2017-09","A","300886",NA,NA,66,34.6,2283.6,"new"
"11348772807","6047866695","2017-09","A","300890",NA,NA,13,34.6,449.8,"new"
"11348832839","6047901831","2017-09","A","300898",NA,NA,72,34.6,2491.2,"new"
"11348891527","6047936647","2017-09","A","300900",NA,NA,35,34.6,1211,"new"
"11349115655","6048066951","2017-09","A","300907",NA,NA,69,34.6,2387.4,"new"
"11349152583","6048086087","2017-09","A","300911",NA,NA,11,34.6,380.6,"new"
"11349218951","6048121863","2017-09","A","300916",NA,NA,55,34.6,1903,"new"
"11349278343","6048154439","2017-09","A","300919",NA,NA,87,34.6,3010.2,"new"
"11349296199","6048163783","2017-09","A","300920",NA,NA,82,34.6,2837.2,"new"
"11349336071","6048184775","2017-09","A","300923",NA,NA,72,34.6,2491.2,"new"
"11349351623","6048194119","2017-09","A","300924",NA,NA,64,34.6,2214.4,"new"
"11349463943","6048258311","2017-09","A","300928",NA,NA,68,34.6,2352.8,"new"
"11349648839","6048353415","2017-09","A","300933",NA,NA,30,34.6,1038,"new"
"11349662663","6048360839","2017-09","A","300934",NA,NA,72,34.6,2491.2,"new"
"11349677447","6048369095","2017-09","A","300935",NA,NA,37,34.6,1280.2,"new"
"11349780807","6048422087","2017-09","A","300937",NA,NA,20,34.6,692,"new"
"11349884935","6048476807","2017-09","A","300942",NA,NA,76,34.6,2629.6,"new"
"11349902471","6048487559","2017-09","A","300944",NA,NA,38,34.6,1314.8,"new"
"11350392519","6048747271","2017-09","A","300949",NA,NA,33,34.6,1141.8,"new"
"11350538823","6048825159","2017-09","A","300958",NA,NA,89,34.6,3079.4,"new"
"11350928007","6049036231","2017-09","A","300969",NA,NA,39,34.6,1349.4,"new"
"11351047239","6049096199","2017-09","A","300973",NA,NA,70,34.6,2422,"new"
"11351139655","6049142279","2017-09","A","300974",NA,NA,22,34.6,761.2,"new"
"11351251271","6049203143","2017-09","A","300975",NA,NA,31,34.6,1072.6,"new"
"11351461191","6049315783","2017-09","A","300979",NA,NA,20,34.6,692,"new"
"11351574535","6049381127","2017-09","A","300984",NA,NA,68,34.6,2352.8,"new"
"11352329543","6049812103","2017-09","A","301009",NA,NA,82,34.6,2837.2,"new"
"11352975047","6050181255","2017-09","A","301073",NA,NA,19,34.6,657.4,"new"
"11353058759","6050226247","2017-09","A","301083",NA,NA,59,34.6,2041.4,"new"
"11353245447","6050331015","2017-09","A","232248",NA,NA,18,34.6,622.8,"new"
"11353255175","6050336327","2017-09","A","301102",NA,NA,11,34.6,380.6,"new"
"11353284487","6050351815","2017-09","A","301104",NA,NA,82,34.6,2837.2,"new"
"11353288775","6050354887","2017-09","A","301105",NA,NA,66,34.6,2283.6,"new"
"11353335815","6050381767","2017-09","A","301110",NA,NA,91,34.6,3148.6,"new"
"11353347207","6050388167","2017-09","A","301112",NA,NA,38,34.6,1314.8,"new"
"11353374983","6050404231","2017-09","A","301117",NA,NA,17,34.6,588.2,"new"
"11353383687","6050410055","2017-09","A","301118",NA,NA,80,34.6,2768,"new"
"11353421511","6050431047","2017-09","A","301120",NA,NA,59,34.6,2041.4,"new"
"11353490631","6050468295","2017-09","A","301123",NA,NA,42,34.6,1453.2,"new"
"11353490951","6050468551","2017-09","A","301124",NA,NA,49,34.6,1695.4,"new"
"11353532935","6050490183","2017-09","A","301129",NA,NA,45,34.6,1557,"new"
"11353565383","6050506759","2017-09","A","301131",NA,NA,69,34.6,2387.4,"new"
"11353634759","6050547591","2017-09","A","301137",NA,NA,53,34.6,1833.8,"new"
"11353748295","6050615175","2017-09","A","301139",NA,NA,34,34.6,1176.4,"new"
"11353912391","6050707719","2017-09","A","301152",NA,NA,63,34.6,2179.8,"new"
"11354098055","6050814215","2017-09","A","301158",NA,NA,41,34.6,1418.6,"new"
"11354106631","6050819847","2017-09","A","301159",NA,NA,70,34.6,2422,"new"
"11354142663","6050839239","2017-09","A","301160",NA,NA,10,34.6,346,"new"
"11354208455","6050879431","2017-09","A","301166",NA,NA,36,34.6,1245.6,"new"
"11354272071","6050913927","2017-09","A","102778",NA,NA,64,34.6,2214.4,"new"
"11354286727","6050923079","2017-09","A","301172",NA,NA,79,34.6,2733.4,"new"
"11354330055","6050947655","2017-09","A","301175",NA,NA,75,34.6,2595,"new"
"11354353479","6050961223","2017-09","A","301178",NA,NA,57,34.6,1972.2,"new"
"11354416583","6051000647","2017-09","A","301182",NA,NA,99,34.6,3425.4,"new"
"11354696967","6051150919","2017-09","A","301201",NA,NA,12,34.6,415.2,"new"
"11354721671","6051163911","2017-09","A","301205",NA,NA,95,34.6,3287,"new"
"11354875783","6051246151","2017-09","A","284651",NA,NA,17,34.6,588.2,"new"
"11354980103","6051304839","2017-09","A","301215",NA,NA,38,34.6,1314.8,"new"
"11354989511","6051309959","2017-09","A","301216",NA,NA,28,34.6,968.8,"new"
"11355006471","6051320071","2017-09","A","301217",NA,NA,99,34.6,3425.4,"new"
"11355025671","6051330951","2017-09","A","301219",NA,NA,60,34.6,2076,"new"
"11355056327","6051347527","2017-09","A","301220",NA,NA,83,34.6,2871.8,"new"
"11355162503","6051406791","2017-09","A","301225",NA,NA,25,34.6,865,"new"
"11355183175","6051418823","2017-09","A","301226",NA,NA,64,34.6,2214.4,"new"
"11355311623","6051481159","2017-09","A","301230",NA,NA,67,34.6,2318.2,"new"
"11355328839","6051491847","2017-09","A","301233",NA,NA,32,34.6,1107.2,"new"
"11355489607","6051574599","2017-09","A","297963",NA,NA,91,34.6,3148.6,"new"
"11355564935","6051617159","2017-09","A","301241",NA,NA,96,34.6,3321.6,"new"
"11355616327","6051644999","2017-09","A","301243",NA,NA,74,34.6,2560.4,"new"
"11355794503","6051743239","2017-09","A","301250",NA,NA,63,34.6,2179.8,"new"
"11356067847","6051898247","2017-09","A","301254",NA,NA,37,34.6,1280.2,"new"
"11356106887","6051919687","2017-09","A","301256",NA,NA,70,34.6,2422,"new"
"11356290375","6052021255","2017-09","A","301258",NA,NA,27,34.6,934.2,"new"
"11356478663","6052125127","2017-09","A","106620",NA,NA,72,34.6,2491.2,"new"
"11356668807","6052233351","2017-09","A","301264",NA,NA,69,34.6,2387.4,"new"
"11356692039","6052246855","2017-09","A","231094",NA,NA,15,34.6,519,"new"
"11356709319","6052256967","2017-09","A","301265",NA,NA,19,34.6,657.4,"new"
"11356771527","6052296263","2017-09","A","301267",NA,NA,57,34.6,1972.2,"new"
"11356886663","6052362759","2017-09","A","301269",NA,NA,53,34.6,1833.8,"new"
"11357205575","6052550407","2017-09","A","301280",NA,NA,74,34.6,2560.4,"new"
"11358119175","6053088775","2017-09","A","289748",NA,NA,78,34.6,2698.8,"new"
"11358394759","6053250247","2017-09","A","301358",NA,NA,60,34.6,2076,"new"
"11358465479","6053292551","2017-09","A","301366",NA,NA,88,34.6,3044.8,"new"
"11358484231","6053303623","2017-09","A","301370",NA,NA,31,34.6,1072.6,"new"
"11358484999","6053304327","2017-09","A","301371",NA,NA,77,34.6,2664.2,"new"
"11358496455","6053311431","2017-09","A","301373",NA,NA,97,34.6,3356.2,"new"
"11358575879","6053359303","2017-09","A","220187",NA,NA,75,34.6,2595,"new"
"11358651655","6053407559","2017-09","A","301394",NA,NA,14,34.6,484.4,"new"
"11358675847","6053419719","2017-09","A","301396",NA,NA,76,34.6,2629.6,"new"
"11358709895","6053439815","2017-09","A","301397",NA,NA,69,34.6,2387.4,"new"
"11358728839","6053450375","2017-09","A","301400",NA,NA,87,34.6,3010.2,"new"
"11358782791","6053480967","2017-09","A","301405",NA,NA,79,34.6,2733.4,"new"
"11358865735","6053532551","2017-09","A","193199",NA,NA,40,34.6,1384,"new"
"11358900551","6053555143","2017-09","A","301419",NA,NA,38,34.6,1314.8,"new"
"11358928071","6053571975","2017-09","A","301421",NA,NA,53,34.6,1833.8,"new"
"11358937159","6053577991","2017-09","A","301423",NA,NA,42,34.6,1453.2,"new"
"11358950215","6053585863","2017-09","A","301427",NA,NA,22,34.6,761.2,"new"
"11358956679","6053590087","2017-09","A","301428",NA,NA,31,34.6,1072.6,"new"
"11358960007","6053592391","2017-09","A","301429",NA,NA,64,34.6,2214.4,"new"
"11359061191","6053651015","2017-09","A","301436",NA,NA,93,34.6,3217.8,"new"
"11359136839","6053694727","2017-09","A","301443",NA,NA,11,34.6,380.6,"new"
"11359168583","6053713223","2017-09","A","301447",NA,NA,46,34.6,1591.6,"new"
